triangle_id,scrap_id,source_image,v1_x_px,v1_y_px,v2_x_px,v2_y_px,v3_x_px,v3_y_px,triangle_size_inches,orientation,area_px2,area_in2,scale_px_per_in,color
audrey_scrap4_Polygon-7_t0109,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,927.2,243.2,927.2,319.2,851.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0110,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,851.2,243.2,927.2,243.2,851.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0111,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,927.2,319.2,927.2,395.2,851.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0112,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,851.2,319.2,927.2,319.2,851.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0113,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,15.2,1003.2,91.2,927.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0114,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,927.2,15.2,1003.2,15.2,927.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0115,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,91.2,1003.2,167.2,927.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0116,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,927.2,91.2,1003.2,91.2,927.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0117,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,167.2,1003.2,243.2,927.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0118,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,927.2,167.2,1003.2,167.2,927.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0119,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,243.2,1003.2,319.2,927.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0120,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,927.2,243.2,1003.2,243.2,927.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0121,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,319.2,1003.2,395.2,927.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0122,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,927.2,319.2,1003.2,319.2,927.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0123,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,15.2,1079.2,91.2,1003.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0124,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,15.2,1079.2,15.2,1003.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0125,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,91.2,1079.2,167.2,1003.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0126,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,91.2,1079.2,91.2,1003.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0127,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,167.2,1079.2,243.2,1003.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0128,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,167.2,1079.2,167.2,1003.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0129,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,243.2,1079.2,319.2,1003.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0130,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,243.2,1079.2,243.2,1003.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0131,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,319.2,1079.2,395.2,1003.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0132,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1003.2,319.2,1079.2,319.2,1003.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0133,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,15.2,1155.2,91.2,1079.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0134,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,15.2,1155.2,15.2,1079.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0135,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,91.2,1155.2,167.2,1079.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0136,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,91.2,1155.2,91.2,1079.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0137,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,167.2,1155.2,243.2,1079.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0138,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,167.2,1155.2,167.2,1079.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0139,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,243.2,1155.2,319.2,1079.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0140,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,243.2,1155.2,243.2,1079.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0141,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,319.2,1155.2,395.2,1079.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0142,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1079.2,319.2,1155.2,319.2,1079.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0143,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,15.2,1231.2,91.2,1155.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0144,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,15.2,1231.2,15.2,1155.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0145,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,91.2,1231.2,167.2,1155.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0146,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,91.2,1231.2,91.2,1155.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0147,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,167.2,1231.2,243.2,1155.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0148,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,167.2,1231.2,167.2,1155.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0149,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,243.2,1231.2,319.2,1155.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0150,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,243.2,1231.2,243.2,1155.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0151,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1155.2,319.2,1231.2,319.2,1155.2,395.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0152,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,15.2,1307.2,91.2,1231.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0153,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,15.2,1307.2,15.2,1231.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0154,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,91.2,1307.2,167.2,1231.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0155,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,91.2,1307.2,91.2,1231.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0156,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,167.2,1307.2,243.2,1231.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0157,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,167.2,1307.2,167.2,1231.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0158,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,243.2,1307.2,319.2,1231.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0159,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1231.2,243.2,1307.2,243.2,1231.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0160,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,15.2,1383.2,91.2,1307.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0161,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,15.2,1383.2,15.2,1307.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0162,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,91.2,1383.2,167.2,1307.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0163,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,91.2,1383.2,91.2,1307.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0164,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,167.2,1383.2,243.2,1307.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0165,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,167.2,1383.2,167.2,1307.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0166,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,243.2,1383.2,319.2,1307.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0167,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1307.2,243.2,1383.2,243.2,1307.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0168,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,15.2,1459.2,91.2,1383.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0169,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,15.2,1459.2,15.2,1383.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0170,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,91.2,1459.2,167.2,1383.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0171,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,91.2,1459.2,91.2,1383.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0172,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,167.2,1459.2,243.2,1383.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0173,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,167.2,1459.2,167.2,1383.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0174,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,243.2,1459.2,319.2,1383.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0175,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1383.2,243.2,1459.2,243.2,1383.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0176,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,15.2,1535.2,91.2,1459.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0177,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,15.2,1535.2,15.2,1459.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0178,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,91.2,1535.2,167.2,1459.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0179,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,91.2,1535.2,91.2,1459.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0180,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,167.2,1535.2,243.2,1459.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0181,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,167.2,1535.2,167.2,1459.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0182,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,243.2,1535.2,319.2,1459.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0183,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1459.2,243.2,1535.2,243.2,1459.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0184,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,15.2,1611.2,91.2,1535.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0185,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,15.2,1611.2,15.2,1535.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0186,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,91.2,1611.2,167.2,1535.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0187,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,91.2,1611.2,91.2,1535.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0188,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,167.2,1611.2,243.2,1535.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0189,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,167.2,1611.2,167.2,1535.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0190,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,243.2,1611.2,319.2,1535.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0191,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1535.2,243.2,1611.2,243.2,1535.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0192,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,15.2,1687.2,91.2,1611.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0193,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,15.2,1687.2,15.2,1611.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0194,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,91.2,1687.2,167.2,1611.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0195,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,91.2,1687.2,91.2,1611.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0196,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,167.2,1687.2,243.2,1611.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0197,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,167.2,1687.2,167.2,1611.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0198,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,243.2,1687.2,319.2,1611.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0199,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1611.2,243.2,1687.2,243.2,1611.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0200,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,15.2,1763.2,91.2,1687.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0201,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,15.2,1763.2,15.2,1687.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0202,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,91.2,1763.2,167.2,1687.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0203,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,91.2,1763.2,91.2,1687.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0204,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,167.2,1763.2,243.2,1687.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0205,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,167.2,1763.2,167.2,1687.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0206,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,243.2,1763.2,319.2,1687.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0207,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1687.2,243.2,1763.2,243.2,1687.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0208,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,15.2,1839.2,91.2,1763.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0209,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,15.2,1839.2,15.2,1763.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0210,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,91.2,1839.2,167.2,1763.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0211,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,91.2,1839.2,91.2,1763.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0212,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,167.2,1839.2,243.2,1763.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0213,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,167.2,1839.2,167.2,1763.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0214,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,243.2,1839.2,319.2,1763.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0215,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1763.2,243.2,1839.2,243.2,1763.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0216,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,15.2,1915.2,91.2,1839.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0217,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,15.2,1915.2,15.2,1839.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0218,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,91.2,1915.2,167.2,1839.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0219,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,91.2,1915.2,91.2,1839.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0220,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,167.2,1915.2,243.2,1839.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0221,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,167.2,1915.2,167.2,1839.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0222,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,243.2,1915.2,319.2,1839.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0223,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1839.2,243.2,1915.2,243.2,1839.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0224,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1991.2,15.2,1991.2,91.2,1915.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0225,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,15.2,1991.2,15.2,1915.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0226,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1991.2,91.2,1991.2,167.2,1915.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0227,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,91.2,1991.2,91.2,1915.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0228,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1991.2,167.2,1991.2,243.2,1915.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0229,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,167.2,1991.2,167.2,1915.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0230,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1991.2,243.2,1991.2,319.2,1915.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0231,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1915.2,243.2,1991.2,243.2,1915.2,319.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0232,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,2067.2,15.2,2067.2,91.2,1991.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0233,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1991.2,15.2,2067.2,15.2,1991.2,91.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0234,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,2067.2,91.2,2067.2,167.2,1991.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0235,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1991.2,91.2,2067.2,91.2,1991.2,167.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0236,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,2067.2,167.2,2067.2,243.2,1991.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0237,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,1991.2,167.2,2067.2,167.2,1991.2,243.2,1.0,anti,2888.00,0.5000,76.00,
audrey_scrap4_Polygon-7_t0238,audrey_scrap4_Polygon-7,scraps/bag1/scrap4_Polygon-7.png,2067.2,243.2,2067.2,319.2,1991.2,319.2,1.0,anti,2888.00,0.5000,76.00,
